candidate_id,name,email,phone,experience_years,experience_level,education,certifications
827,Linda Clark,linda.clark2991@hotmail.com,+1-338-348-7562,7,mid,Bachelor's in Information Technology,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP), CEH"
828,Cody Pena,cody.pena786@yahoo.com,001-838-582-8915,8,senior,Master's in Information Security,"CompTIA Security+, CompTIA A+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
829,Kristina Davis,kristina.davis5246@hotmail.com,526.932.9937x09009,5,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA A+, CISA"
830,Laura Parker,laura.parker7825@hotmail.com,001-755-745-7062x5684,8,senior,Master's in Computer Science,"CompTIA Security+, CompTIA A+, CISSP, CISA"
831,Kathy Brown,kathy.brown7008@hotmail.com,6467759837,7,mid,Bachelor's in Information Technology,"GIAC Security Essentials (GSEC), CompTIA Security+, CISM, CISA"
832,Brian Andrade,brian.andrade9463@yahoo.com,689.666.5879,7,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Network+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
833,Aimee Davidson,aimee.davidson1275@yahoo.com,(228)590-4594x4958,7,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM, CISSP"
834,Brandon Crawford,brandon.crawford409@gmail.com,+1-405-281-8310x985,9,senior,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Security+, CompTIA CySA+, Offensive Security Certified Professional (OSCP)"
835,Roger Kelley,roger.kelley7948@hotmail.com,001-439-567-7912x010,6,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+, CISM, CISA"
836,Heather Raymond,heather.raymond5975@yahoo.com,+1-473-400-6394x904,5,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA A+, Offensive Security Certified Professional (OSCP)"
837,Steven Brown,steven.brown1886@hotmail.com,690.895.2922x55778,7,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), CISSP, CompTIA CySA+"
838,Margaret Cooper,margaret.cooper5224@yahoo.com,001-755-285-5250x4222,5,mid,Bachelor's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CompTIA CySA+"
839,Lauren Savage,lauren.savage1501@yahoo.com,001-229-354-5375,6,mid,Bachelor's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), CISA, CISSP"
840,Todd Kemp,todd.kemp9463@yahoo.com,+1-959-377-9781,9,senior,Master's in Computer Science,"CompTIA A+, CompTIA Network+, CISA, CISSP"
841,Bryan Brown,bryan.brown1069@gmail.com,(376)202-3376x6157,10,senior,Master's in Information Security,"CompTIA Network+, CompTIA Security+, CEH, GIAC Certified Incident Handler (GCIH)"
842,Juan Fisher,juan.fisher3801@yahoo.com,+1-359-714-5714x964,7,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP), CISSP"
843,Joshua Zimmerman,joshua.zimmerman5696@hotmail.com,872-761-1618,8,senior,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CISSP, CISA"
844,Aaron Parsons,aaron.parsons5587@gmail.com,483.509.3421x031,5,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA A+, CompTIA CySA+"
845,Tara Shaw,tara.shaw3691@yahoo.com,503.985.6096,13,senior,Associate's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CISM, CEH"
846,Samantha Estrada,samantha.estrada8730@yahoo.com,859-553-2951x79970,6,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CompTIA CySA+, CISA"
847,Cheryl Baker,cheryl.baker8615@yahoo.com,(296)925-3820x4506,7,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
848,James Mcmillan,james.mcmillan4131@hotmail.com,001-211-843-4310,8,senior,Bachelor's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM, Offensive Security Certified Professional (OSCP)"
849,Michael Williams,michael.williams535@hotmail.com,+1-626-671-3790x321,10,senior,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CompTIA CySA+, CISA"
850,Rebecca Hale,rebecca.hale7189@gmail.com,624.748.1107x240,7,mid,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Network+, CEH, Offensive Security Certified Professional (OSCP)"
851,Brian Greene,brian.greene1279@yahoo.com,+1-351-569-5088x681,7,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP), GIAC Certified Incident Handler (GCIH)"
852,Emily Hansen,emily.hansen8447@yahoo.com,991.959.1938x8002,2,entry,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+"
853,Sandra Brown,sandra.brown3731@yahoo.com,868-797-7685x5141,2,entry,Bachelor's in Information Technology,"GIAC Security Essentials (GSEC), CompTIA Network+"
854,Jimmy Olson,jimmy.olson8200@hotmail.com,(766)428-0705,3,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Security+"
855,Donald Andersen,donald.andersen9999@gmail.com,718-812-1614x5678,5,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, CISSP"
856,James Faulkner,james.faulkner1497@yahoo.com,(578)930-6705x656,3,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+"
857,Matthew Smith,matthew.smith5992@yahoo.com,941.583.6302x1809,4,mid,Master's in Information Security,"CompTIA A+, CompTIA Security+, CISA"
858,Randy Gonzales,randy.gonzales6153@hotmail.com,417-234-0422x884,3,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+"
859,Adam Velasquez,adam.velasquez8466@yahoo.com,(404)652-2667,3,mid,Bachelor's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC)"
860,Christina Estrada,christina.estrada6010@gmail.com,(633)297-9685x2370,2,entry,Associate's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC)"
861,Cynthia Gaines,cynthia.gaines7836@hotmail.com,+1-587-593-6068x5279,4,mid,Master's in Information Security,"CompTIA Security+, GIAC Security Essentials (GSEC), CISA"
862,Patricia Stafford,patricia.stafford9876@gmail.com,269.987.3758x039,1,entry,Bachelor's in Computer Science,CompTIA A+
863,Craig Bryan,craig.bryan3402@gmail.com,+1-790-642-0070x294,5,mid,Bachelor's in Network Engineering,"CompTIA Security+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
864,Nancy Pacheco,nancy.pacheco9646@gmail.com,001-711-585-8581,5,mid,Bachelor's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
865,Bryan Barnes,bryan.barnes1857@yahoo.com,(477)901-6304,2,entry,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+"
866,Monica Dickson,monica.dickson4162@hotmail.com,(794)420-5101x313,2,entry,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Security+"
867,Kelli Campbell,kelli.campbell490@yahoo.com,825.315.4058x94099,5,mid,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA"
868,Kevin Turner,kevin.turner7529@yahoo.com,+1-578-608-8308x717,7,mid,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP), GIAC Certified Incident Handler (GCIH)"
869,Amanda Ortiz,amanda.ortiz1483@gmail.com,+1-684-398-9214x6127,4,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA Network+, CISA"
870,Melinda Harrison,melinda.harrison3568@yahoo.com,280-633-7933,5,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+, CISSP"
871,Jeffery Hickman,jeffery.hickman1925@yahoo.com,804.485.1607x89412,5,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, CISA"
872,Bradley Conley,bradley.conley6456@hotmail.com,(894)344-3153x51297,5,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CEH"
873,Holly Baxter,holly.baxter2730@hotmail.com,001-866-681-2926x2065,5,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA A+, CISSP"
874,Natalie Cooley,natalie.cooley1275@hotmail.com,001-574-231-2871x206,0,entry,Bachelor's in Computer Science,
875,Amanda Butler,amanda.butler8118@hotmail.com,+1-798-342-2208x24538,5,mid,Master's in Information Security,"CompTIA Security+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
876,Cynthia Jackson,cynthia.jackson8496@yahoo.com,2817480410,2,entry,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Network+"
877,Tony Perez,tony.perez8765@yahoo.com,589.786.7345x55135,0,entry,Master's in Information Security,
878,Jennifer Turner,jennifer.turner1151@hotmail.com,(525)573-1541,5,mid,Master's in Information Security,"CompTIA Security+, GIAC Security Essentials (GSEC), CISSP"
879,Tiffany Harrell,tiffany.harrell1543@yahoo.com,001-250-706-7381x9913,2,entry,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+"
880,Wendy Smith,wendy.smith8617@gmail.com,485-456-1303x73888,2,entry,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+"
881,Chad Carter,chad.carter4991@hotmail.com,547-917-6979x064,4,mid,Bachelor's in Network Engineering,"CompTIA Network+, GIAC Security Essentials (GSEC), CISM"
882,Tracy Alexander,tracy.alexander415@yahoo.com,+1-223-601-5795x929,2,entry,Master's in Information Security,"CompTIA Network+, CompTIA Security+"
883,Justin Fox,justin.fox7400@hotmail.com,544.952.5937x33374,2,entry,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
884,Lori Taylor,lori.taylor3133@yahoo.com,4057638269,4,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA A+, GIAC Certified Incident Handler (GCIH)"
885,Ashley Young,ashley.young9301@yahoo.com,+1-286-285-1135x682,5,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+, CEH"
886,Dana Caldwell,dana.caldwell56@hotmail.com,246.618.0308,3,mid,Bachelor's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC)"
887,Stephen Anderson,stephen.anderson5535@yahoo.com,907.277.0352,3,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+"
888,Stephanie Downs,stephanie.downs2356@hotmail.com,(794)333-8475x926,4,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA A+, CISM"
889,Breanna Garrett,breanna.garrett8044@yahoo.com,3032696567,8,senior,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Network+, GIAC Certified Incident Handler (GCIH), CISA"
890,Ryan Adams,ryan.adams5303@hotmail.com,622.848.3028,3,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Security+"
891,Charles Hardy,charles.hardy74@yahoo.com,+1-973-349-3410x5096,5,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Security+, CISSP"
892,Michelle Ward,michelle.ward6857@gmail.com,001-377-378-3624x824,5,mid,Bachelor's in Cybersecurity,"CompTIA Security+, CompTIA A+, CISM"
893,Nancy Neal,nancy.neal4244@yahoo.com,309.956.7889x34931,5,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP)"
894,Darren Ellis,darren.ellis4570@gmail.com,001-240-389-6250x516,5,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP)"
895,Heidi Peterson,heidi.peterson7717@hotmail.com,+1-789-988-8678x648,2,entry,Master's in Computer Science,"CompTIA Security+, CompTIA A+"
896,Alan Perez,alan.perez3525@hotmail.com,841.990.4331x10438,5,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Network+, GIAC Certified Incident Handler (GCIH)"
897,Randy Edwards,randy.edwards3318@yahoo.com,2446278141,5,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Network+, Offensive Security Certified Professional (OSCP)"
898,Rose Taylor,rose.taylor4655@yahoo.com,697-399-3044,4,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP)"
899,Michael Wheeler,michael.wheeler9887@gmail.com,896-218-4938,3,mid,Bachelor's in Information Technology,"CompTIA A+, CompTIA Network+"
900,Jessica Baker,jessica.baker8843@gmail.com,3106134312,8,senior,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
901,Danielle Pratt,danielle.pratt1514@gmail.com,(773)449-9838x27203,4,mid,Bachelor's in Information Technology,"GIAC Security Essentials (GSEC), CompTIA A+, CISM"
902,Steven Reynolds,steven.reynolds9400@hotmail.com,820.336.9935,4,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, Offensive Security Certified Professional (OSCP)"
903,John Levine,john.levine117@gmail.com,001-491-860-5085,5,mid,Bachelor's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
904,Samantha Hall,samantha.hall9309@yahoo.com,462-525-9041,6,mid,Master's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), CISSP, GIAC Certified Incident Handler (GCIH)"
905,Tyler Pope,tyler.pope8482@yahoo.com,+1-783-277-1806x6805,3,mid,Bachelor's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC)"
906,Craig Blair,craig.blair9396@gmail.com,589.984.9157x6405,3,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Security+"
907,Clayton Mack,clayton.mack7539@gmail.com,9283085497,5,mid,Master's in Computer Science,"CompTIA Network+, CompTIA A+, CISA"
908,Michelle Stone,michelle.stone260@gmail.com,(376)630-5585x508,3,mid,Bachelor's in Network Engineering,"CompTIA A+, GIAC Security Essentials (GSEC)"
909,Derrick Perez,derrick.perez5505@gmail.com,599-627-1127x031,4,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Security+, CISSP"
910,Eric Lewis,eric.lewis2917@hotmail.com,520.426.6569x07064,5,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA A+, CEH"
911,Jeffrey Wilson,jeffrey.wilson6061@hotmail.com,+1-387-396-9746x1009,6,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Network+, CISSP, Offensive Security Certified Professional (OSCP)"
912,Jordan Holmes,jordan.holmes3139@hotmail.com,496-278-8618x368,6,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CompTIA CySA+, CISA"
913,John Jenkins,john.jenkins9494@gmail.com,984.703.0259,3,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+"
914,Jennifer Bentley,jennifer.bentley1971@gmail.com,767.228.6403,5,mid,Master's in Information Security,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH)"
915,Hannah Price,hannah.price5667@gmail.com,882-756-2411x51265,5,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA A+, CISA"
916,Sarah Davis,sarah.davis7613@gmail.com,227.631.6597,3,mid,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Security+"
917,Andrew Rodgers,andrew.rodgers2628@gmail.com,001-405-276-6809x1358,5,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+, Offensive Security Certified Professional (OSCP)"
918,Jennifer Jones,jennifer.jones2824@yahoo.com,391.720.9649,4,mid,Master's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), CISA"
919,Jessica Montgomery,jessica.montgomery4506@gmail.com,001-434-982-9017x82635,5,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISSP"
920,Adam Rose,adam.rose6158@yahoo.com,+1-673-779-2060x964,8,senior,Bachelor's in Information Technology,"GIAC Security Essentials (GSEC), CompTIA Security+, CompTIA CySA+, CISM"
921,Dawn Garcia,dawn.garcia437@yahoo.com,001-677-850-3826,6,mid,Bachelor's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP), CEH"
922,Sandra Oconnor,sandra.oconnor4474@yahoo.com,(358)857-0927,5,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, Offensive Security Certified Professional (OSCP)"
923,Tammy Williams,tammy.williams7953@hotmail.com,001-754-439-0240x171,6,mid,Master's in Information Security,"CompTIA Network+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CISSP"
924,Gloria Miller,gloria.miller482@yahoo.com,+1-730-555-9364x5548,5,mid,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA"
925,Ryan Allen,ryan.allen2504@hotmail.com,+1-957-528-3053x185,2,entry,Master's in Computer Science,"CompTIA Network+, CompTIA A+"
926,Mary Stokes,mary.stokes5875@gmail.com,(239)906-0939x121,6,mid,Master's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC), CompTIA CySA+, CISA"
927,John Vargas,john.vargas7251@yahoo.com,9197990197,8,senior,Master's in Information Security,"CompTIA Network+, CompTIA A+, CISM, CEH"
928,Joseph Brandt,joseph.brandt4576@yahoo.com,735.784.4919,5,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM"
929,Jon Kelley,jon.kelley9321@yahoo.com,+1-920-286-8221x988,4,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA A+, CISM"
930,Kayla Wong,kayla.wong7924@hotmail.com,+1-552-676-1182x25160,2,entry,Master's in Information Security,"CompTIA A+, CompTIA Security+"
931,Laura Rose,laura.rose690@gmail.com,653-289-9642x274,4,mid,Bachelor's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CISA"
932,Joshua Riley,joshua.riley9294@hotmail.com,(666)218-0078,9,senior,Bachelor's in Computer Science,"CompTIA Security+, CompTIA Network+, CompTIA CySA+, CEH"
933,Shari Diaz,shari.diaz4986@hotmail.com,001-392-473-5459x83901,3,mid,Bachelor's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC)"
934,Alan Goodwin,alan.goodwin2714@hotmail.com,+1-783-594-1860,3,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA A+"
935,John Moon,john.moon870@hotmail.com,950-355-4420,7,mid,Associate's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CompTIA CySA+, CISSP"
936,Jacob Thornton,jacob.thornton6110@hotmail.com,(582)879-1132x0128,1,entry,Master's in Information Security,CompTIA Security+
937,Samantha Hunter,samantha.hunter7364@hotmail.com,720.569.1717x51627,2,entry,Bachelor's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC)"
938,Christopher Howard,christopher.howard5772@yahoo.com,001-835-537-4205x14577,4,mid,Bachelor's in Computer Science,"CompTIA Network+, CompTIA Security+, CISSP"
939,Frederick Medina,frederick.medina5963@gmail.com,001-797-347-0833x80132,8,senior,Bachelor's in Network Engineering,"CompTIA Security+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP), CEH"
940,Megan Delgado,megan.delgado2846@hotmail.com,520-389-7272x5500,2,entry,Bachelor's in Computer Science,"CompTIA A+, CompTIA Network+"
941,Stephanie Jennings,stephanie.jennings5531@hotmail.com,+1-552-245-3127,5,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CISA"
942,Seth Molina,seth.molina4748@hotmail.com,(710)508-7269x95298,3,mid,Master's in Information Security,"CompTIA A+, CompTIA Network+"
943,James Gross,james.gross2306@gmail.com,655-324-2811,8,senior,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, CEH, CISSP"
944,Christina Hansen,christina.hansen4226@gmail.com,(291)568-0876x7590,5,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+, CompTIA CySA+"
945,Kristin Knapp,kristin.knapp532@hotmail.com,340-811-3775x852,5,mid,Master's in Information Security,"CompTIA Security+, GIAC Security Essentials (GSEC), CEH"
946,Karen Johnson,karen.johnson7595@gmail.com,001-274-524-1901x24118,7,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
947,Brooke Weber,brooke.weber5723@hotmail.com,3488221663,8,senior,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISA, GIAC Certified Incident Handler (GCIH)"
948,Rachael Torres,rachael.torres2578@gmail.com,+1-323-959-1743,4,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA A+, CEH"
949,Jonathan Wilson,jonathan.wilson8612@hotmail.com,001-317-976-0614,2,entry,Bachelor's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC)"
950,Stephanie Stevens,stephanie.stevens3017@yahoo.com,942.627.1346x132,6,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA Security+, Offensive Security Certified Professional (OSCP), CISA"
951,Nicholas Chen,nicholas.chen109@yahoo.com,+1-575-681-7160x8491,11,senior,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Network+, CISA, Offensive Security Certified Professional (OSCP)"
952,James Wong,james.wong9010@hotmail.com,9563747593,8,senior,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, CISM, GIAC Certified Incident Handler (GCIH)"
953,Angela Bennett,angela.bennett2843@yahoo.com,352.861.0616x597,4,mid,Master's in Information Security,"CompTIA Network+, CompTIA Security+, CISM"
954,Thomas Gomez,thomas.gomez1049@gmail.com,3846539367,3,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
955,Eric Scott,eric.scott6202@yahoo.com,603-914-8228,10,senior,Master's in Information Security,"CompTIA A+, CompTIA Network+, CISM, CISSP"
956,Toni Johnson,toni.johnson9548@yahoo.com,6914914130,6,mid,Bachelor's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA, Offensive Security Certified Professional (OSCP)"
957,Emily Maxwell,emily.maxwell1351@hotmail.com,(993)458-9974,2,entry,Bachelor's in Cybersecurity,"CompTIA Security+, CompTIA A+"
958,Joy Williams,joy.williams4893@hotmail.com,+1-818-472-0165x0676,5,mid,Master's in Computer Science,"CompTIA Security+, CompTIA A+, CISSP"
959,Jennifer Grant,jennifer.grant3369@gmail.com,413.694.4975x788,6,mid,Master's in Computer Science,"CompTIA Network+, CompTIA Security+, Offensive Security Certified Professional (OSCP), CISA"
960,Lucas Johnson,lucas.johnson4723@yahoo.com,720.580.2945,5,mid,Master's in Computer Science,"CompTIA Security+, GIAC Security Essentials (GSEC), Offensive Security Certified Professional (OSCP)"
961,Jerome Rivera,jerome.rivera9690@gmail.com,+1-475-899-1700x742,5,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Network+, GIAC Certified Incident Handler (GCIH)"
962,Janice Burton,janice.burton833@yahoo.com,663-962-9204,7,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+, CEH, CompTIA CySA+"
963,Edward Schultz,edward.schultz848@hotmail.com,(786)268-5923,8,senior,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, Offensive Security Certified Professional (OSCP), CISSP"
964,Jillian Simmons,jillian.simmons6148@yahoo.com,816-781-2715x736,2,entry,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA Network+"
965,Brandy Burns,brandy.burns4505@gmail.com,(398)914-4969x314,8,senior,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CISM"
966,Mariah Hernandez,mariah.hernandez3169@gmail.com,951-378-4826x83851,4,mid,Bachelor's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC), CEH"
967,Jessica Baker,jessica.baker3838@yahoo.com,001-991-551-0441,8,senior,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CEH, CISSP"
968,David Arnold,david.arnold7799@hotmail.com,286-387-3135,4,mid,Bachelor's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), CompTIA CySA+"
969,Thomas Griffin,thomas.griffin522@yahoo.com,001-291-846-3827x69938,8,senior,Bachelor's in Computer Science,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CISSP"
970,Andrea Guzman,andrea.guzman4565@hotmail.com,620-307-8792x2602,11,senior,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CEH, GIAC Certified Incident Handler (GCIH)"
971,Mark Nielsen,mark.nielsen1318@hotmail.com,+1-985-292-5579,2,entry,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
972,Virginia Thompson,virginia.thompson7570@gmail.com,+1-770-571-3513x231,3,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA Security+"
973,Peter Smith,peter.smith5843@yahoo.com,656.925.2751,4,mid,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Network+, CISM"
974,Stacy Patterson,stacy.patterson637@hotmail.com,260.854.0457x1889,2,entry,Master's in Information Security,"CompTIA Security+, CompTIA A+"
975,Robert Villanueva,robert.villanueva9463@gmail.com,(533)469-3701x5850,0,entry,Master's in Computer Science,
976,Ryan Cole,ryan.cole8716@hotmail.com,001-402-557-2772x8139,7,mid,Bachelor's in Information Technology,"CompTIA A+, CompTIA Network+, CISM, GIAC Certified Incident Handler (GCIH)"
977,Betty Buchanan,betty.buchanan1515@hotmail.com,9755186309,3,mid,Bachelor's in Information Technology,"CompTIA Security+, CompTIA Network+"
978,Tina Burton,tina.burton3437@hotmail.com,849.297.9406,4,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM"
979,Cole West,cole.west7071@hotmail.com,416.813.0471,1,entry,Master's in Cybersecurity,GIAC Security Essentials (GSEC)
980,Matthew Rios,matthew.rios4379@hotmail.com,(293)281-2789x8291,4,mid,Bachelor's in Information Technology,"CompTIA A+, CompTIA Security+, CompTIA CySA+"
981,Laura Thompson,laura.thompson1634@gmail.com,+1-236-670-5235x6186,2,entry,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC)"
982,Jennifer Pratt,jennifer.pratt1689@hotmail.com,200-949-7305,2,entry,Master's in Computer Science,"CompTIA Network+, CompTIA A+"
983,Leah Gonzalez,leah.gonzalez2610@hotmail.com,877.739.1256x67392,4,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISM"
984,Laura Moore,laura.moore9426@yahoo.com,(490)876-5402x34141,4,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CEH"
985,Courtney Bruce,courtney.bruce1071@yahoo.com,+1-960-233-3048x28120,4,mid,Bachelor's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CEH"
986,Lori Maldonado,lori.maldonado6730@hotmail.com,+1-908-708-7420x246,2,entry,Bachelor's in Information Technology,"CompTIA Security+, CompTIA Network+"
987,Megan Ferguson,megan.ferguson5888@yahoo.com,994.593.0633x12544,4,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+, CISSP"
988,Matthew Smith,matthew.smith5318@gmail.com,+1-321-239-0512,3,mid,Bachelor's in Computer Science,"CompTIA Security+, CompTIA A+"
989,Heather Meyers,heather.meyers6640@gmail.com,(212)783-8275,2,entry,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Network+"
